url,title,text,topic,tags,date
https://lenta.ru/news/2016/02/05/mts/,ФАС уличила МТС в нарушении закона о рекламе,"Московское управление Федеральной антимонопольной службы России признало компанию МТС нарушителем закона о рекламе. Об этом в пятницу, 5 февраля, сообщается на сайте ведомства. Речь идет о рекламе тарифа Smart. В ней говорилось о том, что абоненты могут использовать гигабайты интернета и возможность совершать безлимитные звонки по всей России. При этом не сообщалось, что тариф Smart, доступный для подключения до октября 2014 года, позднее был переименован в Smart 052013 и не являлся объектом рекламирования. В рекламе говорилось о новом тарифе с таким же названием — Smart, то есть описанные преимущества были доступны только абонентам, подключившимся к нему относительно недавно, отметили в управлении ФАС. «Рекламодатель не уточнил в рекламе, что рекламируемый тариф Smart и ранее доступный для подключения одноименный тариф, переименованный позднее в Smart 052013, являются разными тарифными планами с разными условиями», — говорится в сообщении. Это ввело пользователей старого тарифа в заблуждение, поскольку они посчитали, что новые более выгодные условия относятся именно к нему. Один из абонентов потерял более тысячи рублей за несколько дней, так как не знал, что на его тариф рекламное предложение не распространяется. «В рекламе любого оператора, при необходимости, можно найти формальные признаки несоответствия законодательства ""о рекламе"" в силу сложной специфики рекламируемого продукта», — сообщили «Ленте.ру» в МТС. Компания в настоящее время  ждет публикации документов ФАС, после чего будет принимать решение о возможном обжаловании. МТС — одна из крупнейших российских сотовых компаний, работающая также в СНГ. Предоставляет услуги телефонной связи (сотовой и проводной), а также интернета, мобильного, кабельного и спутникового телевидения. Консолидированная абонентская база, без учета «МТС Беларусь», составляет около 100 миллионов абонентов. Чистая консолидированная прибыль группы МТС по международным стандартам финансовой отчетности (МСФО) за девять месяцев 2015 года сократилась на 15 процентов по сравнению с аналогичным периодом прошлого года — до 42,35 миллиарда рублей. Выручка составила 317,9 миллиарда рублей.",Бизнес,Бизнес,2016/02/05
https://lenta.ru/news/2016/02/10/neft/,Сечин переложил ответственность за цены на нефть с людей на роботов,"Финансовые игроки на нефтяном рынке готовы тестировать любые цены, вплоть до 10 долларов за баррель. Об этом заявил глава «Роснефти» Игорь Сечин, передает РИА Новости. По его словам, в свою очередь уточняет ТАСС, решения на торговых площадках зачастую принимаются не людьми, а роботами, которые реагируют на  «сиюминутные изменения» ситуации или на информацию о движении запасов нефти. Глава «Роснефти» также добавил, что основным бенефициаром нынешнего кризиса стали не потребители, а финансовые игроки, которые «пока не перенаправили высвободившиеся в результате падения инвестиций в отрасль 250-300 миллиардов долларов в проекты в других отраслях экономики». Он также подчеркнул, что нынешние цены на нефть являются минимальными с 1973 года с учетом «кратно возросших удельных операционных и капитальных затрат». По его словам, ежегодный спад среднесуточной добычи в мире оценивается в 3 миллиона баррелей, но предложение, тем не менее, превышает спрос на 1,5-1,7 миллиона баррелей в сутки. Добыча сланцевой нефти, по прогнозам Сечина, достигнет пика до 2020 года. «Цены на сланцевую нефть упали в три раза, количество буровых бригад [сократилось] более чем в два раза, а добыча пока снизилась не более чем на 15 процентов», — отметил глава «Роснефти». 9 февраля Международное энергетическое агентство (МЭА) ухудшило прогноз мирового спроса на нефть в 2016 году на 0,1 миллиона баррелей в сутки — до 95,6 миллиона баррелей. За год с января 2015 года нефть Brent подешевела на 37 процентов — с 52 до 33 долларов за баррель. Давление на котировки оказывают замедление экономики Китая, являющегося одним из крупнейших потребителей углеводородов на планете, политика ОПЕК по наращиванию добычи, а также снятие международных санкций с Ирана.",Бизнес,Мировой бизнес,2016/02/10
https://lenta.ru/news/2017/01/30/fishexport_fukusima/,Япония задумала возобновить поставки в Россию рыбы из акватории возле Фукусимы,"Япония намерена возобновить поставки рыбы из акватории рядом с префектурами, пострадавшими от аварии на АЭС «Фукусима-1», говорится в пресс-релизе на сайте Россельхознадзора. «Министерство сельского, лесного и рыбного хозяйства Японии сообщило, что уровень стронция в окружающей среде находится в допустимых пределах», — отмечается в сообщении. В связи с этим японцы попросили российскую сторону «оказать содействие в отмене обязательного приложения к действующему ветеринарному сертификату о результатах исследования партии рыбной продукции на наличие радионуклидов». В Россельхознадзоре сообщили, что российская сторона уже обратилась к Евразийской экономической комиссии с просьбой рассмотреть данную возможность. «Ускорение принятию соответствующего решения со стороны ЕЭК может придать получение от японской стороны дополнительных материалов и контактов эксперта в области радиационной безопасности», — говорится в релизе. В ноябре прошлого года сообщалось, что на ликвидацию последствий аварии на атомной станции «Фукусима» Японии придется потратить в четыре раза больше запланированного ранее — 180 миллиардов долларов. Большая часть денег пойдет на выплату компенсаций погибшим и пострадавшим, вторая по величине сумма выделена на обеззараживание пострадавшей территории. Хранение и переработка радиоактивной почвы — две следующие статьи расходов. В июле 2015 года Россельхознадзор снял запрет на импорт рыбы с двух десятков японских предприятий в префектуре Амори, которая находится на значительном удалении от префектуры Фукусима. Эмбарго на ввоз японской рыбы было установлено в 2011 году после аварии на АЭС «Фукусима-1», вызванного сильным землетрясением. Из строя вышла система охлаждения реакторов, что  привело к нарушению герметичности сооружений и радиоактивному заражению местности. Территорию вокруг станции покинули около 300 тысяч жителей, в результате удара стихии и последующей аварии погибли 18 тысяч человек.",Бизнес,Деловой климат,2017/01/30
https://lenta.ru/news/2017/06/15/potok/,Итальянская Eni задумалась о возможности стать акционером «Турецкого потока»,"Крупнейшая нефтегазования компания Италии Eni не исключает для себя возможности стать акционером «Турецкого потока». Об этом заявил вице-президент корпорации Массимо Мантовани, передает «Интерфакс». По его словам, «Газпром» и Eni обсуждают контракт по поставкам газа, который в настоящее время итальянская компания получает со стороны Австрии по газопроводу TAG. Рассматриваются возможности поставки топлива через южный коридор. Целью итальянской компании является снижение закупочной цены российского газа. «Мы знаем, что ""Газпром"" изучает несколько вариантов для южного сектора: Poseidon, TAP, ""Южный Поток""», — отметил Мантовани. При этом вице-президент Eni не исключил, что итальянская компания может стать акционером «Турецкого потока». «Мы обсуждаем с ""Газпромом"" общие рамки сотрудничества, и пока дискуссии не закончились, мы не можем сказать, будет это или нет», — заявил Мантовани. 30 мая стало известно о том, что Москва ожидает от Брюсселя «железобетонных гарантий» по реализации проекта второй нитки газопровода «Турецкий поток», чтобы не повторился печальный опыт «Южного потока». «Газпром» приступил к строительству морского участка газопровода «Турецкий поток» 7 мая. Первая нитка предназначена для поставок газа турецким потребителям. Мощность двух ниток «Турецкого потока» должна составить по 15,75 миллиарда кубометров. Строительство газопровода планируют завершить к концу 2019 года. В декабре 2014-го Россия объявила о прекращении работ по строительству «Южного потока», который должен был пройти через территорию Болгарии, Сербии и Венгрии, в пользу нового газопровода в сторону Турции.",Бизнес,Мировой бизнес,2017/06/15
https://lenta.ru/news/2015/07/30/pipeline/,Reuters сообщил о приостановке переговоров России и Турции по «Турецкому потоку»,"Переговоры Турции и России о строительстве газопровода «Турецкий поток» приостановлены из-за отсутствия ключевого соглашения о предоставлении Анкаре скидки на российский газ. Об этом сообщает Reuters со ссылкой на представителей официальных кругов Турции. По словам источников, еще одна проблема на пути к подписанию соглашения о строительстве газопровода заключается в том, что Россия настаивает на строительстве четырех ниток газопровода суммарной мощностью 63 миллиарда кубометров в год. Анкара соглашалась на строительство одной ветки из четырех, необходимой для самой Турции. Накануне, 29 июля, министр энергетики России Александр Новак не исключил отсрочки начала строительства газопровода «Турецкий поток», если подписание межправительственного соглашения с Анкарой затянется. 8 июля «Газпром» объявил, что дочерняя компания концерна South Stream Transport расторгла контракт с итальянской Saipem на строительство первой нитки трубопровода «Турецкий поток» из-за «невозможности достичь соглашения по многим рабочим и коммерческим вопросам». В пресс-релизе газового холдинга также говорилось о том, что другие работы по проекту продолжаются и в ближайшее время South Stream Transport B.V. приступит к переговорам с потенциальными подрядчиками. 7 мая глава «Газпрома» Алексей Миллер заявил, что ввод в эксплуатацию «Турецкого потока» начнется в декабре 2016 года. В конце апреля зампред правления холдинга Александр Медведев сообщал, что последняя, четвертая, нитка будет построена к 2020 году. В феврале 2014 года министр энергетики Турции Танер Йылдыз сообщил, что Анкара получила скидку в размере 10,25 процента на объем в 28-30 миллиардов кубометров газа, поставляемого из РФ, однако официальный документ до сих пор не был подписан. В декабре 2014-го Россия отказалась от строительства газопровода «Южный поток» в обход Украины из-за сопротивления Еврокомиссии. Тогда же в ходе визита в Турцию президента Владимира Путина Москва и Анкара договорились о прокладке по дну Черного моря газопровода пропускной способностью 63 миллиарда кубометров газа в год — «Турецкого потока». В апреле главы МИД Греции, Сербии, Македонии, Венгрии и Турции подтвердили намерение участвовать в этом проекте. Трубопровод «Турецкий поток» протяженностью около 1100 километров будет состоять из четырех ниток. «Газпром» намерен транспортировать по нему газ в страны Юго-Восточной Европы, в том числе в Грецию. Предполагается, что на турецко-греческой границе будет создан газовый хаб и страны ЕС будут самостоятельно строить инфраструктуру для приема топлива на своей территории.",Бизнес,Мировой бизнес,2015/07/30
https://lenta.ru/news/2016/07/21/vagoni_krizis/,Рынок вагонов в России рухнул до минимума,"В России за первое полугодие 2016 года было приобретено 10,5 тысячи грузовых вагонов, что является самым низким показателем с 2010 года. Об этом говорится в исследовании агентства InfoLine, поступившем в редакцию «Ленты.ру». В денежном выражении объем рынка составил 25 миллиардов рублей. По итогам января-июня прошлого года российские железнодорожные операторы приобрели 11,6 тысячи грузовых вагонов на 28,4 миллиарда. В июне, по данным InfoLine, отечественные заводы выпустили 2,5 тысячи единиц подвижного состава. В целом, по подсчетам экспертов аналитического агентства, за последние шесть лет объем рынка вагоностроения в России сократился вдвое — со 136 миллиардов рублей в 2011-м до прогнозируемых по итогам текущего года 65 миллиардов. На 2011 год пришелся пик покупок вагонов, тогда российские предприятия произвели и продали 63 тысячи вагонов. Но с 2012 года, говорится  в исследовании, сформировался профицит подвижного состава, что привело к сокращению объемов производства. «На фоне стагнации в реальном секторе экономики и переизбытка грузовых вагонов произошло падение ставок операторов подвижного состава. Это привело к снижению объемов закупок новых вагонов, сократившихся в 2015-2016 годах до минимальных значений за последние десять лет», — говорится в сообщении. Спрос на новые грузовые вагоны должен начать восстанавливаться вслед за списанием старого подвижного состава. В 2016 году, по оценкам InfoLine, будет списано 110 тысяч единиц, а закуплено 30 тысяч новых вагонов. К январю 2017 года общее количество вагонов сократится на 7 процентов до 1,07 миллиона единиц, вернется на уровень января 2012 года, отмечается в сообщении.",Бизнес,Бизнес,2016/07/21
https://lenta.ru/news/2017/03/28/lukoilazs/,«Лукойл» собрался продать иностранцам треть своих АЗС в России,"«Лукойл» рассматривает возможность продажи около трети из более чем 2,5 тысячи своих АЗС в России. Причина такого решения — неблагоприятная экономическая ситуация, сообщил «Интерфаксу» источник в нефтяной компании. «Чистая прибыль заправочного бизнеса в России за первый квартал близка к нулю. Первый квартал часто бывает не очень хорошим, но в этом году он очень неуспешный. В настоящее время доходность в районе 8 рублей на тонну по сравнению с 2 тысячами рублей на тонну годом ранее», — цитирует агентство представителя компании «Лукойл». По его словам, нет оснований считать, что ситуация в течение года улучшится. «Мы не можем компенсировать это ни за счет повышения цен на бензин, хотя повышение в районе 5 рублей на литр помогло бы, ни за счет развития нетопливной группы товаров на АЗС», — констатировал собеседник агентства. Компания рассматривает возможность продажи части АЗС иностранным инвесторам и фондам — китайским и ближневосточным. Продажа активов, если такое решение будет принято, начнется с «наименее рентабельных регионов»: Брянской, Орловской областей, Центральной России, в том числе несколько АЗС может быть продано в Подмосковье. В декабре 2016 года президент «Лукойла» Вагит Алекперов заявил, что в 2017-м доходы компании упадут на 40-50 миллиардов рублей. По его оценке, это произойдет из-за роста налоговой нагрузки на нефтяную отрасль.",Бизнес,Бизнес,2017/03/28
https://lenta.ru/news/2015/11/29/black_friday/,Интернет-магазины США побили рекорд продаж в «черную пятницу»,"Крупнейшие торговые площадки США выручили на онлайн-торговле в «черную пятницу» 4,47 миллиардов долларов. Это на 18 процентов больше выручки прошлого года, сообщает в воскресенье, 29 ноября, Rambler News Service. Агентство ссылается на  данные Adobe Digital Index. Продажи в оффлайне, напротив, незначительно снизились. Так, согласно данным компании RetailNext, продажи упали на 1,5 процента к прошлому году, средние расходы на одного покупателя снизились на 1,4 процента. В прошлом году показатели распродаж в День благодарения и «черную пятницу» были неутешительными для ретейлеров: в последние часы они удваивали скидки из-за невысокого спроса. «Черной пятницей» в США называют пятницу после Дня благодарения, традиционно открывающую сезон рождественских распродаж. Обычай устраивать распродажи в этот день берет свое начало в XIX веке. В России ряд магазинов провел первую «черную пятницу» 6 декабря 2013 года, с тех пор акция носит ежегодный характер.",Бизнес,Мировой бизнес,2015/11/29
https://lenta.ru/news/2016/03/03/avtodor/,Тарифы на проезд по трассе М11 пересмотрят в марте,"Проезд по платному участку трассы М11 Москва — Санкт-Петербург может подешеветь из-за недостатка трафика, сообщает агентство «Москва». Решение об этом будет принято в марте текущего года. По словам председателя правления государственной компании «Автодор» Сергея Кельбаха, в настоящее время анализируется эффективность прошлого снижения цен, которое произошло в начале февраля 2016 года. Если водителей не привлекут действующие скидки, тарифы вновь будет пересмотрены. 20 февраля президент России Владимир Путин раскритиковал высокие расценки на пользование платным участком трассы М11. «Вздули цены так, что проехать невозможно», — посетовал глава государства. Платный режим на участке с 15-го по 58-й километр трассы Москва — Санкт-Петербург (от Бусиновской транспортной развязки на МКАД до города Солнечногорска) был введен 23 ноября 2015 года. Высокие тарифы — от 150 до 500 рублей, в зависимости от расстояния, дня недели и времени суток, — вызвали общественную критику и привлекли внимание Генпрокуратуры.",Бизнес,Деловой климат,2016/03/03
https://lenta.ru/news/2016/03/21/sunmarino/,Сан-Марино опровергло информацию о поставках в Россию сыра и мясной продукции,"Министр территориального развития и международного экономического сотрудничества Сан-Марино Антонелла Муларони опровергла информацию о том, что республика начнет поставки сыра и мясной продукции в Россию. Об этом сообщает Rambler News Service со ссылкой на пресс-релиз министра. «Что касается таинственного соглашения, которое якобы должно было стать главной темой моей поездки в Москву, — в повестке дня не было и нет подписания мной никакого соглашения», — заявила Муларони. 18 марта «Российская газета» сообщила, что в Россию возобновятся поставки сыров и премиальной мясной продукции из Европы. Издание утверждало, что экспортировать товары будет Сан-Марино, которое не попало под российское продовольственное эмбарго. По данным газеты, соответствующее соглашение между государствами планировалось подписать на Международном экономическом форуме государств-участников СНГ. Тогда же Россельхознадзор выступил с заявлением, в котором пообещал не допустить поставки санкционной европейской продукции через Сан-Марино. Относительно поставок продуктов, произведенных в самой республике, помощник главы ведомства Алексей Алексеенко сообщил, что для этого необходимо провести ряд проверок, однако на текущем этапе никаких заявок со стороны европейского государства не поступало. В августе 2014 года Россия ввела запрет на ввоз продуктов из стран, поддерживающих антироссийские санкции. Изначально срок действия эмбарго составлял год, но летом 2015-го был продлен до 6 августа 2016-го. Запрет распространяется на США, Канаду, Австралию, государства Евросоюза, Норвегию, Албанию, Черногорию, Исландию, Лихтенштейн и Украину.",Бизнес,Мировой бизнес,2016/03/21
https://lenta.ru/news/2016/04/13/minpromtorg/,Глава Минпромторга рассказал президенту о поддержке транспортного машиностроения,"Министр промышленности и торговли Денис Мантуров в ходе рабочей встречи с президентом России Владимиром Путиным проинформировал главу государства о том, какие меры принимаются сейчас для поддержки отдельных отраслей промышленности, в частности транспортного машиностроения. Об этом говорится на сайте Кремля. Глава Минпромторга рассказал, что, в соответствии с решением ограничить эксплуатацию вагонов с продленными сроками службы, Минтранс в конце прошлого года принял нормативные акты, позволяющие в этом году снять с сети и отправить в металлолом около 80 тысяч старых вагонов. Наряду с этим по предложению Минпромторга был увеличен объем финансирования прямых скидок транспортным компаниям. Эта мера должна повысить их заинтересованность в приобретении нового подвижного состава, в первую очередь, инновационных вагонов. Увеличение объема финансирования оказывает значительную помощь транспортным компаниям, стимулируя их приобретать новые вагоны. Основным отличием инновационного вагона, как отметил Денис Мантуров, является использование тележки с нагрузкой на ось свыше 25 тонн вместо традиционных 23,5 тонны, а также увеличенный срок межремонтного ресурса. Использование новых вагонов позволяет на 10 процентов увеличить грузоподъемность подвижного состава, дает возможность снижать издержки за счет увеличения срока службы и межремонтного срока эксплуатации. А самое главное — снижает нагрузку на железнодорожную инфраструктуру и повышает безопасность, учитывая, что в России используется единая колея по пассажирским и грузовым вагонам. Глава Минпромторга также отметил положительную тенденцию в части поставки вагоностроительной продукции на экспорт. Причиной тому стало, во-первых, удешевление рубля, позволяющее установить конкурентоспособную цену. Во-вторых, — своевременно были приняты решения по финансированию через Единый экспортный центр, который создан при Внешэкономбанке, внешних кредитов, компенсируя таким образом процентную ставку. «Мы увеличили в прошлом году объем поставок в пять раз, и к традиционным странам, которые были в прошлом году, — это Казахстан, Азербайджан, Литва и Эстония, – мы в этом году рассчитываем ещё на поставки в Иран», — сообщил министр. По его словам, в нынешнем году были определены меры поддержки отрасли с учетом компенсации логистических затрат на отгрузку продукции транспортного машиностроения за рубеж, в том числе с учетом омологации на зарубежных рынках. «Поскольку каждая страна имеет свои собственные требования к подвижному составу, поэтому мы разрабатываем специальные модификации, для того чтобы удовлетворять те запросы, которые есть у наших иностранных партнеров», — сказал Денис Мантуров. Он также отметил, что в первые три месяца 2016 года объем экспорта вырос на 15 процентов. «Мы рассчитываем, что в совокупности всех тех мер, которые будут реализованы, в этом году нам удастся произвести и продать порядка 40 тысяч вагонов. Это даст нашим основным компаниям транспортного машиностроения обеспечить загрузку и, самое главное, обеспечить стабильность по трудовым ресурсам», — сказал министр. По словам первого заместителя генерального директора по общему управлению «Объединенной Вагонной Компании» Дмитрия Бовыкина, предпринимаемые правительством меры, направленные на поддержку отрасли и обновление парка железнодорожной техники, уже привели к положительным результатам. «Говоря о вагоностроении, сегодня рынок «переключился» на приобретение полувагонов нового поколения, доля в производстве которых вплотную приблизилась к 100 процентам. Вагоностроители запускают в производство востребованные рынком вагоны-цистерны, платформы, хопперы и другие специализированные типы подвижного состава с повышенной грузоподъемностью, кубатурой и увеличенным сроком службы. Сочетание инновационной экспертизы промышленных предприятий и господдержки позволяет найти путь из кризиса вагоностроительной отрасли», — сообщил он. В 2016 году тихвинские предприятия холдинга «Объединенная вагонная компания» планируют расширить портфель сертифицированных вагонов 20 новыми модификациями. Дмитрий Бовыкин рассказал, что в рамках программы развития тяжеловесного движения ведется подготовка к постановке на производство принципиально новых для рынка моделей вагонов — 6-осного сочлененного полувагона объемом кузова 135 кубометров и полувагона с повышенной осевой нагрузкой 27 тс. Все перечисленные типы грузовых вагонов соответствуют критериям инновационности, а его покупатели могут рассчитывать на программу государственной поддержки в части субсидирования затрат. В 2016 году ОВК подписала договора на поставку 400 хопперов-минераловозов «Уралкалию», до 3 000 вагонов транспортной компании «ВМ Транс», 105 вагонов-цистерн «Метафраксу».",Бизнес,Деловой климат,2016/04/13
https://lenta.ru/news/2016/08/01/ticketcloud/,Стартап Tickets Cloud привлек на площадке StartTrack 400 тысяч долларов,"Российский стартап Tickets Cloud привлек на инвестиционной площадке StartTrack 400 тысяч долларов. Средства были получены от двух частных инвесторов, имена которых не разглашаются. «Инвестиции мы планируем направить на масштабирование сервиса в России, а также запуск тестовых продаж на рынке США», — рассказал основатель Tickets Cloud Егор Егерев. По его словам, в данный момент компания занимается разработкой новых продуктов для билетного рынка. В частности, совершенствуется аналитический модуль сервиса, с помощью которого организаторы мероприятий смогут анализировать эффективность своей рекламной компании и прогнозировать выручку на основе своей истории продаж. Кроме того, ведутся разработки в направлении динамического ценообразования — это алгоритм который будет изменять цену основываясь на спросе и других влияющих факторов. «Стартап Tickets Cloud быстро привлек внимание инвесторов на нашей площадке. Все дело в понятной легко масштабируемой модели бизнеса, и возможности быстрого выхода на окупаемость, — отметил генеральный директор StartTrack Константин Шабалин. — Мы полагаем, что столь востребованный на рынке продукт оценят клиенты не только в России, но и во всем мире. Инвесторы StartTrack заинтересованы в новых высокотехнологичных проектах, таких как Tickets Cloud». На данный момент на Tickets Cloud заключено уже более 5 тысяч сделок между организаторами мероприятий и распространителями билетов. К концу этого года компания планирует выйти на прибыль. Tickets Cloud — сервис по продаже билетов на различные мероприятия, специализированная B2B площадка, работающая по принципу биржи, на которой организаторы мероприятий (концертов, фестивалей, цирковых представлений и так далее) и распространители билетов находят друг друга и заключают сделки. С помощью решения, предлагаемого Tickets Cloud, продажи осуществляются по принципу «свободного билета», позволяя избежать проблем с квотированием зала. StartTrack — инвестиционная площадка, созданная при поддержке Фонда развития интернет-инициатив. Площадка принимает проекты с хорошим потенциалом роста и строго следит за выполнением их бизнес-показателей. За полтора года работы площадки 28 проектов привлекли здесь 476,3 миллиона рублей в свой бизнес. Всего на StartTrack совершено 330 сделок. Сейчас со StartTrack активно сотрудничают более 1000 инвесторов, и их количество постоянно растет.",Бизнес,Деловой климат,2016/08/01
